date,region,ias_regional
2024-05-18,Hauts-de-France,0.01
2024-05-18,Normandie,0.005
2024-05-18,Nouvelle-Aquitaine,0.1416666666666667
2024-05-18,Occitanie,0.01
2024-05-18,Pays de la Loire,0.03
2024-05-18,Provence-Alpes-Côte d'Azur,0.0
2024-05-18,Île-de-France,0.0
2024-05-19,Auvergne-Rhône-Alpes,0.025
2024-05-19,Bourgogne-Franche-Comté,0.01
2024-05-19,Bretagne,0.04
2024-05-19,Centre-Val de Loire,0.06
2024-05-19,Corse,0.095
2024-05-19,Grand Est,0.0033333333333333335
2024-05-19,Hauts-de-France,0.01
2024-05-19,Normandie,0.005
2024-05-19,Nouvelle-Aquitaine,0.12000000000000001
2024-05-19,Occitanie,0.01
2024-05-19,Pays de la Loire,0.03
2024-05-19,Provence-Alpes-Côte d'Azur,0.0
2024-05-19,Île-de-France,0.0
2024-05-20,Auvergne-Rhône-Alpes,0.02
2024-05-20,Bourgogne-Franche-Comté,0.005
2024-05-20,Bretagne,0.03
2024-05-20,Centre-Val de Loire,0.05
2024-05-20,Corse,0.09
2024-05-20,Grand Est,0.006666666666666667
2024-05-20,Hauts-de-France,0.01
2024-05-20,Normandie,0.005
2024-05-20,Nouvelle-Aquitaine,0.09999999999999999
2024-05-20,Occitanie,0.005
2024-05-20,Pays de la Loire,0.02
2024-05-20,Provence-Alpes-Côte d'Azur,0.0
2024-05-20,Île-de-France,0.0
2024-05-21,Auvergne-Rhône-Alpes,0.015
2024-05-21,Bourgogne-Franche-Comté,0.005
2024-05-21,Bretagne,0.02
2024-05-21,Centre-Val de Loire,0.05
2024-05-21,Corse,0.35
2024-05-21,Grand Est,0.006666666666666667
2024-05-21,Hauts-de-France,0.01
2024-05-21,Normandie,0.01
2024-05-21,Nouvelle-Aquitaine,0.08333333333333333
2024-05-21,Occitanie,0.005
2024-05-21,Pays de la Loire,0.01
2024-05-21,Provence-Alpes-Côte d'Azur,0.01
2024-05-21,Île-de-France,0.0
2024-05-22,Auvergne-Rhône-Alpes,0.015
2024-05-22,Bourgogne-Franche-Comté,0.005
2024-05-22,Bretagne,0.02
2024-05-22,Centre-Val de Loire,0.03
2024-05-22,Corse,1.295
2024-05-22,Grand Est,0.01
2024-05-22,Hauts-de-France,0.01
2024-05-22,Normandie,0.01
2024-05-22,Nouvelle-Aquitaine,0.060000000000000005
2024-05-22,Occitanie,0.005
2024-05-22,Pays de la Loire,0.01
2024-05-22,Provence-Alpes-Côte d'Azur,0.01
2024-05-22,Île-de-France,0.0
2024-05-23,Auvergne-Rhône-Alpes,0.01
2024-05-23,Bourgogne-Franche-Comté,0.005
2024-05-23,Bretagne,0.02
2024-05-23,Centre-Val de Loire,0.02
2024-05-23,Corse,2.485
2024-05-23,Grand Est,0.006666666666666667
2024-05-23,Hauts-de-France,0.015
2024-05-23,Normandie,0.01
2024-05-23,Nouvelle-Aquitaine,0.043333333333333335
2024-05-23,Occitanie,0.005
2024-05-23,Pays de la Loire,0.01
2024-05-23,Provence-Alpes-Côte d'Azur,0.01
2024-05-23,Île-de-France,0.0
2024-05-24,Auvergne-Rhône-Alpes,0.015
2024-05-24,Bourgogne-Franche-Comté,0.005
2024-05-24,Bretagne,0.02
2024-05-24,Centre-Val de Loire,0.01
2024-05-24,Corse,3.175
2024-05-24,Grand Est,0.006666666666666667
2024-05-24,Hauts-de-France,0.0175
2024-05-24,Normandie,0.005
2024-05-24,Nouvelle-Aquitaine,0.03333333333333333
2024-05-24,Occitanie,0.005
2024-05-24,Pays de la Loire,0.01
2024-05-24,Provence-Alpes-Côte d'Azur,0.02
2024-05-24,Île-de-France,0.0
2024-05-25,Auvergne-Rhône-Alpes,0.015
2024-05-25,Bourgogne-Franche-Comté,0.005
2024-05-25,Bretagne,0.03
2024-05-25,Centre-Val de Loire,0.01
2024-05-25,Corse,3.015
2024-05-25,Grand Est,0.01
2024-05-25,Hauts-de-France,0.015
2024-05-25,Normandie,0.005
2024-05-25,Nouvelle-Aquitaine,0.023333333333333334
2024-05-25,Occitanie,0.005
2024-05-25,Pays de la Loire,0.01
2024-05-25,Provence-Alpes-Côte d'Azur,0.01
2024-05-25,Île-de-France,0.0
2024-05-26,Auvergne-Rhône-Alpes,0.015
2024-05-26,Bourgogne-Franche-Comté,0.005
2024-05-26,Bretagne,0.03
2024-05-26,Centre-Val de Loire,0.01
2024-05-26,Corse,2.23
2024-05-26,Grand Est,0.006666666666666667
2024-05-26,Hauts-de-France,0.015
2024-05-26,Normandie,0.005
2024-05-26,Nouvelle-Aquitaine,0.02
2024-05-26,Occitanie,0.01
2024-05-26,Pays de la Loire,0.01
2024-05-26,Provence-Alpes-Côte d'Azur,0.01
2024-05-26,Île-de-France,0.0
2024-05-27,Auvergne-Rhône-Alpes,0.015
2024-05-27,Bourgogne-Franche-Comté,0.005
2024-05-27,Bretagne,0.03
2024-05-27,Centre-Val de Loire,0.01
2024-05-27,Corse,1.315
2024-05-27,Grand Est,0.013333333333333334
2024-05-27,Hauts-de-France,0.01
2024-05-27,Normandie,0.0
2024-05-27,Nouvelle-Aquitaine,0.016666666666666666
2024-05-27,Occitanie,0.01
2024-05-27,Pays de la Loire,0.01
2024-05-27,Provence-Alpes-Côte d'Azur,0.01
2024-05-27,Île-de-France,0.0
2024-05-28,Auvergne-Rhône-Alpes,0.015
2024-05-28,Bourgogne-Franche-Comté,0.0
2024-05-28,Bretagne,0.03
2024-05-28,Centre-Val de Loire,0.01
2024-05-28,Corse,0.55
2024-05-28,Grand Est,0.013333333333333334
2024-05-28,Hauts-de-France,0.015
2024-05-28,Normandie,0.0
2024-05-28,Nouvelle-Aquitaine,0.016666666666666666
2024-05-28,Occitanie,0.005
2024-05-28,Pays de la Loire,0.02
2024-05-28,Provence-Alpes-Côte d'Azur,0.01
2024-05-28,Île-de-France,0.0
2024-05-29,Auvergne-Rhône-Alpes,0.015
2024-05-29,Bourgogne-Franche-Comté,0.005
2024-05-29,Bretagne,0.03
2024-05-29,Centre-Val de Loire,0.02
2024-05-29,Corse,0.13
2024-05-29,Grand Est,0.02
2024-05-29,Hauts-de-France,0.015
2024-05-29,Normandie,0.0
2024-05-29,Nouvelle-Aquitaine,0.02
2024-05-29,Occitanie,0.005
2024-05-29,Pays de la Loire,0.02
2024-05-29,Provence-Alpes-Côte d'Azur,0.01
2024-05-29,Île-de-France,0.0
2024-05-30,Auvergne-Rhône-Alpes,0.015
2024-05-30,Bourgogne-Franche-Comté,0.005
2024-05-30,Bretagne,0.03
2024-05-30,Centre-Val de Loire,0.02
2024-05-30,Corse,0.01
2024-05-30,Grand Est,0.03
2024-05-30,Hauts-de-France,0.02
2024-05-30,Normandie,0.0
2024-05-30,Nouvelle-Aquitaine,0.023333333333333334
2024-05-30,Occitanie,0.005
2024-05-30,Pays de la Loire,0.02
2024-05-30,Provence-Alpes-Côte d'Azur,0.01
2024-05-30,Île-de-France,0.0
2024-05-31,Auvergne-Rhône-Alpes,0.02
2024-05-31,Bourgogne-Franche-Comté,0.005
2024-05-31,Bretagne,0.04
2024-05-31,Centre-Val de Loire,0.03
2024-05-31,Corse,0.0
2024-05-31,Grand Est,0.03166666666666667
2024-05-31,Hauts-de-France,0.025
2024-05-31,Normandie,0.0
2024-05-31,Nouvelle-Aquitaine,0.04
2024-05-31,Occitanie,0.01
2024-05-31,Pays de la Loire,0.02
2024-05-31,Provence-Alpes-Côte d'Azur,0.01
2024-05-31,Île-de-France,0.0
2024-06-01,Auvergne-Rhône-Alpes,0.025
2024-06-01,Bourgogne-Franche-Comté,0.005
2024-06-01,Bretagne,0.04
2024-06-01,Centre-Val de Loire,0.03
2024-06-01,Corse,0.0
2024-06-01,Grand Est,0.03833333333333333
2024-06-01,Hauts-de-France,0.035
2024-06-01,Normandie,0.0
2024-06-01,Nouvelle-Aquitaine,0.060000000000000005
2024-06-01,Occitanie,0.015
2024-06-01,Pays de la Loire,0.02
2024-06-01,Provence-Alpes-Côte d'Azur,0.01
2024-06-01,Île-de-France,0.0
2024-06-02,Auvergne-Rhône-Alpes,0.034999999999999996
2024-06-02,Bourgogne-Franche-Comté,0.005
2024-06-02,Bretagne,0.06
2024-06-02,Centre-Val de Loire,0.03
2024-06-02,Corse,0.0
2024-06-02,Grand Est,0.03833333333333334
2024-06-02,Hauts-de-France,0.06
2024-06-02,Normandie,0.0
2024-06-02,Nouvelle-Aquitaine,0.085
2024-06-02,Occitanie,0.02
2024-06-02,Pays de la Loire,0.02
2024-06-02,Provence-Alpes-Côte d'Azur,0.02
2024-06-02,Île-de-France,0.0
2024-06-03,Auvergne-Rhône-Alpes,0.049999999999999996
2024-06-03,Bourgogne-Franche-Comté,0.005
2024-06-03,Bretagne,0.07
2024-06-03,Centre-Val de Loire,0.04
2024-06-03,Corse,0.0
2024-06-03,Grand Est,0.036666666666666674
2024-06-03,Hauts-de-France,0.065
2024-06-03,Normandie,0.0
2024-06-03,Nouvelle-Aquitaine,0.10333333333333335
2024-06-03,Occitanie,0.034999999999999996
2024-06-03,Pays de la Loire,0.02
2024-06-03,Provence-Alpes-Côte d'Azur,0.02
2024-06-03,Île-de-France,0.0
2024-06-04,Auvergne-Rhône-Alpes,0.06
2024-06-04,Bourgogne-Franche-Comté,0.005
2024-06-04,Bretagne,0.09
2024-06-04,Centre-Val de Loire,0.04
2024-06-04,Corse,0.0
2024-06-04,Grand Est,0.03333333333333333
2024-06-04,Hauts-de-France,0.07
2024-06-04,Normandie,0.005
2024-06-04,Nouvelle-Aquitaine,0.11333333333333333
2024-06-04,Occitanie,0.045
2024-06-04,Pays de la Loire,0.02
2024-06-04,Provence-Alpes-Côte d'Azur,0.02
2024-06-04,Île-de-France,0.0
2024-06-05,Auvergne-Rhône-Alpes,0.06
2024-06-05,Bourgogne-Franche-Comté,0.005
2024-06-05,Bretagne,0.12
2024-06-05,Centre-Val de Loire,0.04
2024-06-05,Corse,0.02
2024-06-05,Grand Est,0.024999999999999998
2024-06-05,Hauts-de-France,0.075
2024-06-05,Normandie,0.005
2024-06-05,Nouvelle-Aquitaine,0.10999999999999999
2024-06-05,Occitanie,0.049999999999999996
2024-06-05,Pays de la Loire,0.02
2024-06-05,Provence-Alpes-Côte d'Azur,0.02
2024-06-05,Île-de-France,0.01
2024-06-06,Auvergne-Rhône-Alpes,0.065
2024-06-06,Bourgogne-Franche-Comté,0.005
2024-06-06,Bretagne,0.14
2024-06-06,Centre-Val de Loire,0.05
2024-06-06,Corse,0.3
2024-06-06,Grand Est,0.02
2024-06-06,Hauts-de-France,0.08499999999999999
2024-06-06,Normandie,0.01
2024-06-06,Nouvelle-Aquitaine,0.11
2024-06-06,Occitanie,0.045
2024-06-06,Pays de la Loire,0.02
2024-06-06,Provence-Alpes-Côte d'Azur,0.02
2024-06-06,Île-de-France,0.01
2024-06-07,Auvergne-Rhône-Alpes,0.055
2024-06-07,Bourgogne-Franche-Comté,0.0
2024-06-07,Bretagne,0.15
2024-06-07,Centre-Val de Loire,0.05
2024-06-07,Corse,1.415
2024-06-07,Grand Est,0.013333333333333334
2024-06-07,Hauts-de-France,0.07500000000000001
2024-06-07,Normandie,0.02
2024-06-07,Nouvelle-Aquitaine,0.10333333333333333
2024-06-07,Occitanie,0.045
2024-06-07,Pays de la Loire,0.03
2024-06-07,Provence-Alpes-Côte d'Azur,0.01
2024-06-07,Île-de-France,0.01
2024-06-08,Auvergne-Rhône-Alpes,0.04
2024-06-08,Bourgogne-Franche-Comté,0.0
2024-06-08,Bretagne,0.15
2024-06-08,Centre-Val de Loire,0.05
2024-06-08,Corse,3.61
2024-06-08,Grand Est,0.013333333333333334
2024-06-08,Hauts-de-France,0.065
2024-06-08,Normandie,0.034999999999999996
2024-06-08,Nouvelle-Aquitaine,0.09333333333333334
2024-06-08,Occitanie,0.04
2024-06-08,Pays de la Loire,0.04
2024-06-08,Provence-Alpes-Côte d'Azur,0.01
2024-06-08,Île-de-France,0.01
2024-06-09,Auvergne-Rhône-Alpes,0.03
2024-06-09,Bourgogne-Franche-Comté,0.005
2024-06-09,Bretagne,0.145
2024-06-09,Centre-Val de Loire,0.06
2024-06-09,Corse,6.28
2024-06-09,Grand Est,0.013333333333333334
2024-06-09,Hauts-de-France,0.045
2024-06-09,Normandie,0.0525
2024-06-09,Nouvelle-Aquitaine,0.09000000000000001
2024-06-09,Occitanie,0.03
2024-06-09,Pays de la Loire,0.05
2024-06-09,Provence-Alpes-Côte d'Azur,0.01
2024-06-09,Île-de-France,0.01
2024-06-10,Auvergne-Rhône-Alpes,0.025
2024-06-10,Bourgogne-Franche-Comté,0.005
2024-06-10,Bretagne,0.14
2024-06-10,Centre-Val de Loire,0.05
2024-06-10,Corse,8.005
2024-06-10,Grand Est,0.02
2024-06-10,Hauts-de-France,0.034999999999999996
2024-06-10,Normandie,0.07
2024-06-10,Nouvelle-Aquitaine,0.07333333333333335
2024-06-10,Occitanie,0.025
2024-06-10,Pays de la Loire,0.07
2024-06-10,Provence-Alpes-Côte d'Azur,0.0
2024-06-10,Île-de-France,0.01
2024-06-11,Auvergne-Rhône-Alpes,0.015
2024-06-11,Bourgogne-Franche-Comté,0.005
2024-06-11,Bretagne,0.13
2024-06-11,Centre-Val de Loire,0.05
2024-06-11,Corse,7.245
2024-06-11,Grand Est,0.018333333333333337
2024-06-11,Hauts-de-France,0.030000000000000002
2024-06-11,Normandie,0.065
2024-06-11,Nouvelle-Aquitaine,0.06333333333333334
2024-06-11,Occitanie,0.02
2024-06-11,Pays de la Loire,0.08
2024-06-11,Provence-Alpes-Côte d'Azur,0.0
2024-06-11,Île-de-France,0.01
2024-06-12,Auvergne-Rhône-Alpes,0.015
2024-06-12,Bourgogne-Franche-Comté,0.005
2024-06-12,Bretagne,0.12
2024-06-12,Centre-Val de Loire,0.05
2024-06-12,Corse,4.41
2024-06-12,Grand Est,0.02666666666666667
2024-06-12,Hauts-de-France,0.025
2024-06-12,Normandie,0.06
2024-06-12,Nouvelle-Aquitaine,0.056666666666666664
2024-06-12,Occitanie,0.015
2024-06-12,Pays de la Loire,0.1
2024-06-12,Provence-Alpes-Côte d'Azur,0.0
2024-06-12,Île-de-France,0.01
2024-06-13,Auvergne-Rhône-Alpes,0.015
2024-06-13,Bourgogne-Franche-Comté,0.01
2024-06-13,Bretagne,0.11
2024-06-13,Centre-Val de Loire,0.05
2024-06-13,Corse,1.66
2024-06-13,Grand Est,0.02666666666666667
2024-06-13,Hauts-de-France,0.030000000000000002
2024-06-13,Normandie,0.045
2024-06-13,Nouvelle-Aquitaine,0.04666666666666667
2024-06-13,Occitanie,0.015
2024-06-13,Pays de la Loire,0.1
2024-06-13,Provence-Alpes-Côte d'Azur,0.0
2024-06-13,Île-de-France,0.01
2024-06-14,Auvergne-Rhône-Alpes,0.01
2024-06-14,Bourgogne-Franche-Comté,0.01
2024-06-14,Bretagne,0.11
2024-06-14,Centre-Val de Loire,0.05
2024-06-14,Corse,0.33
2024-06-14,Grand Est,0.03333333333333333
2024-06-14,Hauts-de-France,0.03
2024-06-14,Normandie,0.03
2024-06-14,Nouvelle-Aquitaine,0.043333333333333335
2024-06-14,Occitanie,0.02
2024-06-14,Pays de la Loire,0.1
2024-06-14,Provence-Alpes-Côte d'Azur,0.0
2024-06-14,Île-de-France,0.01
2024-06-15,Auvergne-Rhône-Alpes,0.01
2024-06-15,Bourgogne-Franche-Comté,0.01
2024-06-15,Bretagne,0.09
2024-06-15,Centre-Val de Loire,0.06
2024-06-15,Corse,0.025
2024-06-15,Grand Est,0.03333333333333333
2024-06-15,Hauts-de-France,0.03
2024-06-15,Normandie,0.015
2024-06-15,Nouvelle-Aquitaine,0.04666666666666667
2024-06-15,Occitanie,0.025
2024-06-15,Pays de la Loire,0.09
2024-06-15,Provence-Alpes-Côte d'Azur,0.0
2024-06-15,Île-de-France,0.01
2024-06-16,Auvergne-Rhône-Alpes,0.01
2024-06-16,Bourgogne-Franche-Comté,0.01
2024-06-16,Bretagne,0.085
2024-06-16,Centre-Val de Loire,0.05
2024-06-16,Corse,0.0
2024-06-16,Grand Est,0.03333333333333333
2024-06-16,Hauts-de-France,0.025
2024-06-16,Normandie,0.01
2024-06-16,Nouvelle-Aquitaine,0.049999999999999996
2024-06-16,Occitanie,0.025
2024-06-16,Pays de la Loire,0.1
2024-06-16,Provence-Alpes-Côte d'Azur,0.0
2024-06-16,Île-de-France,0.01
2024-06-17,Auvergne-Rhône-Alpes,0.01
2024-06-17,Bourgogne-Franche-Comté,0.01
2024-06-17,Bretagne,0.08
2024-06-17,Centre-Val de Loire,0.05
2024-06-17,Corse,0.0
2024-06-17,Grand Est,0.03666666666666666
2024-06-17,Hauts-de-France,0.02
2024-06-17,Normandie,0.005
2024-06-17,Nouvelle-Aquitaine,0.07333333333333333
2024-06-17,Occitanie,0.030000000000000002
2024-06-17,Pays de la Loire,0.11
2024-06-17,Provence-Alpes-Côte d'Azur,0.0
2024-06-17,Île-de-France,0.01
2024-06-18,Auvergne-Rhône-Alpes,0.015
2024-06-18,Bourgogne-Franche-Comté,0.005
2024-06-18,Bretagne,0.08
2024-06-18,Centre-Val de Loire,0.04
2024-06-18,Corse,0.0
2024-06-18,Grand Est,0.043333333333333335
2024-06-18,Hauts-de-France,0.02
2024-06-18,Normandie,0.01
2024-06-18,Nouvelle-Aquitaine,0.11
2024-06-18,Occitanie,0.030000000000000002
2024-06-18,Pays de la Loire,0.11
2024-06-18,Provence-Alpes-Côte d'Azur,0.0
2024-06-18,Île-de-France,0.01
2024-06-19,Auvergne-Rhône-Alpes,0.015
2024-06-19,Bourgogne-Franche-Comté,0.005
2024-06-19,Bretagne,0.07
2024-06-19,Centre-Val de Loire,0.04
2024-06-19,Corse,0.0
2024-06-19,Grand Est,0.04666666666666666
2024-06-19,Hauts-de-France,0.02
2024-06-19,Normandie,0.005
2024-06-19,Nouvelle-Aquitaine,0.165
2024-06-19,Occitanie,0.034999999999999996
2024-06-19,Pays de la Loire,0.11
2024-06-19,Provence-Alpes-Côte d'Azur,0.0
2024-06-19,Île-de-France,0.01
2024-06-20,Auvergne-Rhône-Alpes,0.02
2024-06-20,Bourgogne-Franche-Comté,0.005
2024-06-20,Bretagne,0.06
2024-06-20,Centre-Val de Loire,0.04
2024-06-20,Corse,0.0
2024-06-20,Grand Est,0.043333333333333335
2024-06-20,Hauts-de-France,0.015
2024-06-20,Normandie,0.01
2024-06-20,Nouvelle-Aquitaine,0.24166666666666667
2024-06-20,Occitanie,0.030000000000000002
2024-06-20,Pays de la Loire,0.09
2024-06-20,Provence-Alpes-Côte d'Azur,0.0
2024-06-20,Île-de-France,0.01
2024-06-21,Auvergne-Rhône-Alpes,0.02
2024-06-21,Bourgogne-Franche-Comté,0.005
2024-06-21,Bretagne,0.05
2024-06-21,Centre-Val de Loire,0.03
2024-06-21,Corse,0.0
2024-06-21,Grand Est,0.03333333333333333
2024-06-21,Hauts-de-France,0.015
2024-06-21,Normandie,0.01
2024-06-21,Nouvelle-Aquitaine,0.3233333333333333
2024-06-21,Occitanie,0.02
2024-06-21,Pays de la Loire,0.08
2024-06-21,Provence-Alpes-Côte d'Azur,0.0
2024-06-21,Île-de-France,0.01
2024-06-22,Auvergne-Rhône-Alpes,0.015
2024-06-22,Bourgogne-Franche-Comté,0.0
2024-06-22,Bretagne,0.04
2024-06-22,Centre-Val de Loire,0.03
2024-06-22,Corse,0.0
2024-06-22,Grand Est,0.02333333333333333
2024-06-22,Hauts-de-France,0.02
2024-06-22,Normandie,0.0175
2024-06-22,Nouvelle-Aquitaine,0.39000000000000007
2024-06-22,Occitanie,0.02
2024-06-22,Pays de la Loire,0.07
2024-06-22,Provence-Alpes-Côte d'Azur,0.0
2024-06-22,Île-de-France,0.01
2024-06-23,Auvergne-Rhône-Alpes,0.01
2024-06-23,Bourgogne-Franche-Comté,0.0
2024-06-23,Bretagne,0.04
2024-06-23,Centre-Val de Loire,0.03
2024-06-23,Corse,0.0
2024-06-23,Grand Est,0.016666666666666666
2024-06-23,Hauts-de-France,0.02
2024-06-23,Normandie,0.02
2024-06-23,Nouvelle-Aquitaine,0.39333333333333337
2024-06-23,Occitanie,0.02
2024-06-23,Pays de la Loire,0.06
2024-06-23,Provence-Alpes-Côte d'Azur,0.0
2024-06-23,Île-de-France,0.01
2024-06-24,Auvergne-Rhône-Alpes,0.01
2024-06-24,Bourgogne-Franche-Comté,0.0
2024-06-24,Bretagne,0.04
2024-06-24,Centre-Val de Loire,0.02
2024-06-24,Corse,0.0
2024-06-24,Grand Est,0.013333333333333334
2024-06-24,Hauts-de-France,0.02
2024-06-24,Normandie,0.0175
2024-06-24,Nouvelle-Aquitaine,0.33
2024-06-24,Occitanie,0.025
2024-06-24,Pays de la Loire,0.06
2024-06-24,Provence-Alpes-Côte d'Azur,0.0
2024-06-24,Île-de-France,0.0
2024-06-25,Auvergne-Rhône-Alpes,0.01
2024-06-25,Bourgogne-Franche-Comté,0.0
2024-06-25,Bretagne,0.04
2024-06-25,Centre-Val de Loire,0.02
2024-06-25,Corse,0.0
2024-06-25,Grand Est,0.01
2024-06-25,Hauts-de-France,0.025
2024-06-25,Normandie,0.015
2024-06-25,Nouvelle-Aquitaine,0.2633333333333333
2024-06-25,Occitanie,0.03
2024-06-25,Pays de la Loire,0.05
2024-06-25,Provence-Alpes-Côte d'Azur,0.0
2024-06-25,Île-de-France,0.0
2024-06-26,Auvergne-Rhône-Alpes,0.01
2024-06-26,Bourgogne-Franche-Comté,0.0
2024-06-26,Bretagne,0.04
2024-06-26,Centre-Val de Loire,0.02
2024-06-26,Corse,0.0
2024-06-26,Grand Est,0.01
2024-06-26,Hauts-de-France,0.025
2024-06-26,Normandie,0.015
2024-06-26,Nouvelle-Aquitaine,0.18999999999999997
2024-06-26,Occitanie,0.045
2024-06-26,Pays de la Loire,0.04
2024-06-26,Provence-Alpes-Côte d'Azur,0.0
2024-06-26,Île-de-France,0.01
2024-06-27,Auvergne-Rhône-Alpes,0.01
2024-06-27,Bourgogne-Franche-Comté,0.0
2024-06-27,Bretagne,0.04
2024-06-27,Centre-Val de Loire,0.02
2024-06-27,Corse,0.0
2024-06-27,Grand Est,0.01
2024-06-27,Hauts-de-France,0.030000000000000002
2024-06-27,Normandie,0.02
2024-06-27,Nouvelle-Aquitaine,0.12666666666666668
2024-06-27,Occitanie,0.055
2024-06-27,Pays de la Loire,0.04
2024-06-27,Provence-Alpes-Côte d'Azur,0.0
2024-06-27,Île-de-France,0.01
2024-06-28,Auvergne-Rhône-Alpes,0.01
2024-06-28,Bourgogne-Franche-Comté,0.0
2024-06-28,Bretagne,0.04
2024-06-28,Centre-Val de Loire,0.02
2024-06-28,Corse,0.0
2024-06-28,Grand Est,0.01
2024-06-28,Hauts-de-France,0.030000000000000002
2024-06-28,Normandie,0.02
2024-06-28,Nouvelle-Aquitaine,0.08333333333333333
2024-06-28,Occitanie,0.055
2024-06-28,Pays de la Loire,0.03
2024-06-28,Provence-Alpes-Côte d'Azur,0.0
2024-06-28,Île-de-France,0.01
2024-06-29,Auvergne-Rhône-Alpes,0.01
2024-06-29,Bourgogne-Franche-Comté,0.0
2024-06-29,Bretagne,0.04
2024-06-29,Centre-Val de Loire,0.02
2024-06-29,Corse,0.0
2024-06-29,Grand Est,0.01
2024-06-29,Hauts-de-France,0.034999999999999996
2024-06-29,Normandie,0.02
2024-06-29,Nouvelle-Aquitaine,0.060000000000000005
2024-06-29,Occitanie,0.055
2024-06-29,Pays de la Loire,0.03
2024-06-29,Provence-Alpes-Côte d'Azur,0.0
2024-06-29,Île-de-France,0.01
2024-06-30,Auvergne-Rhône-Alpes,0.01
2024-06-30,Bourgogne-Franche-Comté,0.0
2024-06-30,Bretagne,0.03
2024-06-30,Centre-Val de Loire,0.02
2024-06-30,Corse,0.0
2024-06-30,Grand Est,0.01
2024-06-30,Hauts-de-France,0.04
2024-06-30,Normandie,0.02
2024-06-30,Nouvelle-Aquitaine,0.049999999999999996
2024-06-30,Occitanie,0.049999999999999996
2024-06-30,Pays de la Loire,0.03
2024-06-30,Provence-Alpes-Côte d'Azur,0.0
2024-06-30,Île-de-France,0.01
2024-07-01,Auvergne-Rhône-Alpes,0.01
2024-07-01,Bourgogne-Franche-Comté,0.0
2024-07-01,Bretagne,0.03
2024-07-01,Centre-Val de Loire,0.02
2024-07-01,Corse,0.0
2024-07-01,Grand Est,0.013333333333333334
2024-07-01,Hauts-de-France,0.0525
2024-07-01,Normandie,0.02
2024-07-01,Nouvelle-Aquitaine,0.04833333333333333
2024-07-01,Occitanie,0.045
2024-07-01,Pays de la Loire,0.02
2024-07-01,Provence-Alpes-Côte d'Azur,0.0
2024-07-01,Île-de-France,0.01
2024-07-02,Auvergne-Rhône-Alpes,0.005
2024-07-02,Bourgogne-Franche-Comté,0.0
2024-07-02,Bretagne,0.02
2024-07-02,Centre-Val de Loire,0.03
2024-07-02,Corse,0.0
2024-07-02,Grand Est,0.016666666666666666
2024-07-02,Hauts-de-France,0.065
2024-07-02,Normandie,0.02
2024-07-02,Nouvelle-Aquitaine,0.05333333333333334
2024-07-02,Occitanie,0.034999999999999996
2024-07-02,Pays de la Loire,0.02
2024-07-02,Provence-Alpes-Côte d'Azur,0.01
2024-07-02,Île-de-France,0.02
2024-07-03,Auvergne-Rhône-Alpes,0.005
2024-07-03,Bourgogne-Franche-Comté,0.0
2024-07-03,Bretagne,0.02
2024-07-03,Centre-Val de Loire,0.03
2024-07-03,Corse,0.0
2024-07-03,Grand Est,0.02
2024-07-03,Hauts-de-France,0.085
2024-07-03,Normandie,0.02
2024-07-03,Nouvelle-Aquitaine,0.06
2024-07-03,Occitanie,0.025
2024-07-03,Pays de la Loire,0.02
2024-07-03,Provence-Alpes-Côte d'Azur,0.01
2024-07-03,Île-de-France,0.02
2024-07-04,Auvergne-Rhône-Alpes,0.005
2024-07-04,Bourgogne-Franche-Comté,0.0
2024-07-04,Bretagne,0.02
2024-07-04,Centre-Val de Loire,0.03
2024-07-04,Corse,0.0
2024-07-04,Grand Est,0.02
2024-07-04,Hauts-de-France,0.09
2024-07-04,Normandie,0.02
2024-07-04,Nouvelle-Aquitaine,0.07333333333333333
2024-07-04,Occitanie,0.025
2024-07-04,Pays de la Loire,0.03
2024-07-04,Provence-Alpes-Côte d'Azur,0.01
2024-07-04,Île-de-France,0.02
2024-07-05,Auvergne-Rhône-Alpes,0.005
2024-07-05,Bourgogne-Franche-Comté,0.0
2024-07-05,Bretagne,0.02
2024-07-05,Centre-Val de Loire,0.03
2024-07-05,Corse,0.0
2024-07-05,Grand Est,0.02
2024-07-05,Hauts-de-France,0.09
2024-07-05,Normandie,0.02
2024-07-05,Nouvelle-Aquitaine,0.09333333333333334
2024-07-05,Occitanie,0.025
2024-07-05,Pays de la Loire,0.03
2024-07-05,Provence-Alpes-Côte d'Azur,0.01
2024-07-05,Île-de-France,0.02
2024-07-06,Auvergne-Rhône-Alpes,0.01
2024-07-06,Bourgogne-Franche-Comté,0.005
2024-07-06,Bretagne,0.03
2024-07-06,Centre-Val de Loire,0.03
2024-07-06,Corse,0.0
2024-07-06,Grand Est,0.016666666666666666
2024-07-06,Hauts-de-France,0.09
2024-07-06,Normandie,0.025
2024-07-06,Nouvelle-Aquitaine,0.12333333333333334
2024-07-06,Occitanie,0.035
2024-07-06,Pays de la Loire,0.03
2024-07-06,Provence-Alpes-Côte d'Azur,0.01
2024-07-06,Île-de-France,0.01
2024-07-07,Auvergne-Rhône-Alpes,0.01
2024-07-07,Bourgogne-Franche-Comté,0.005
2024-07-07,Bretagne,0.035
2024-07-07,Centre-Val de Loire,0.03
2024-07-07,Corse,0.0
2024-07-07,Grand Est,0.013333333333333334
2024-07-07,Hauts-de-France,0.085
2024-07-07,Normandie,0.015
