date_semaine,region,annee,taux_ias,taux_ias_std,taux_ias_min,taux_ias_max,urgences_grippe,sos_medecins,vacc_moins_65_risque,vacc_65_plus,vacc_65_74,vacc_75_plus,mois,semaine_annee,jour_annee,saison,annee_epidemio
2019-12-30,Auvergne-Rhône-Alpes,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,460.0826805333333,2826.55219477,30.433333333333334,50.708333333333336,,,12,1,364,hiver,2020
2019-12-30,Bourgogne-Franche-Comté,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,485.03091559125,5985.030339933334,33.025,51.6,,,12,1,364,hiver,2020
2019-12-30,Bretagne,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,338.98538379,3043.5179141666667,33.075,55.875,,,12,1,364,hiver,2020
2019-12-30,Centre-Val de Loire,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,558.9664911666667,3120.676423266667,32.88333333333333,53.78333333333333,,,12,1,364,hiver,2020
2019-12-30,Corse,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,541.052331255,10582.010582,26.6,46.8,,,12,1,364,hiver,2020
2019-12-30,Grand Est,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,523.472019106,4650.3225177,34.010000000000005,53.529999999999994,,,12,1,364,hiver,2020
2019-12-30,Guadeloupe,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,237.90642347,0.0,14.8,22.9,,,12,1,364,hiver,2020
2019-12-30,Guyane,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,884.24437299,0.0,14.0,21.3,,,12,1,364,hiver,2020
2019-12-30,Hauts-de-France,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,842.187802832,3396.8883713,34.5,53.220000000000006,,,12,1,364,hiver,2020
2019-12-30,Mayotte,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,1724.137931,0.0,,,,,12,1,364,hiver,2020
2019-12-30,Normandie,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,679.6872399460001,2535.9681017666667,35.019999999999996,54.120000000000005,,,12,1,364,hiver,2020
2019-12-30,Nouvelle-Aquitaine,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,303.8358004583333,3397.3193587250003,32.699999999999996,52.625,,,12,1,364,hiver,2020
2019-12-30,Occitanie,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,429.6219037276923,4881.60895945,30.253846153846155,50.74615384615385,,,12,1,364,hiver,2020
2019-12-30,Pays de la Loire,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,574.639201548,3625.2091467,32.42,53.42,,,12,1,364,hiver,2020
2019-12-30,Provence-Alpes-Côte d'Azur,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,988.96216162,4560.025402974999,27.883333333333336,48.949999999999996,,,12,1,364,hiver,2020
2019-12-30,Réunion,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,92.635479389,0.0,,,,,12,1,364,hiver,2020
2019-12-30,Île-de-France,2019,19.32857142857143,0.0,19.32857142857143,19.32857142857143,2264.44394965,6961.50829238,27.525000000000002,50.5,,,12,1,364,hiver,2020
2020-01-06,Auvergne-Rhône-Alpes,2020,27.0,0.0,27.0,27.0,428.674245195,3659.424665776667,40.416666666666664,58.958333333333336,,,1,2,6,hiver,2020
2020-01-06,Bourgogne-Franche-Comté,2020,27.0,0.0,27.0,27.0,481.87577605375,6671.748568833333,40.8375,59.7,,,1,2,6,hiver,2020
2020-01-06,Bretagne,2020,27.0,0.0,27.0,27.0,354.54071198825,3370.5897505666667,40.775,65.325,,,1,2,6,hiver,2020
2020-01-06,Centre-Val de Loire,2020,27.0,0.0,27.0,27.0,336.610572935,2921.8906313333337,41.300000000000004,62.18333333333334,,,1,2,6,hiver,2020
2020-01-06,Corse,2020,27.0,0.0,27.0,27.0,1507.747949535,16058.394161,34.5,54.95,,,1,2,6,hiver,2020
2020-01-06,Grand Est,2020,27.0,0.0,27.0,27.0,657.0387577869999,4475.0416138,41.010000000000005,60.529999999999994,,,1,2,6,hiver,2020
2020-01-06,Guadeloupe,2020,27.0,0.0,27.0,27.0,352.82258065,0.0,17.2,27.5,,,1,2,6,hiver,2020
